#Experiment_s	Run_s
SRX2044589	SRR4055063
SRX2046434	SRR4057067
SRX2046435	SRR4057068
SRX2046436	SRR4057069
SRX2046437	SRR4057070
SRX2046438	SRR4057071
SRX2046439	SRR4057072
SRX2046440	SRR4057073
SRX2046441	SRR4057074
SRX2046442	SRR4057075
SRX2046443	SRR4057076
SRX2046444	SRR4057077
SRX2046445	SRR4057078
SRX2046446	SRR4057079
SRX2046447	SRR4057080
SRX2046448	SRR4057081
SRX2046449	SRR4057082
SRX2046450	SRR4057083
SRX2046451	SRR4057084
SRX2046452	SRR4057085
SRX2046453	SRR4057086
SRX2046454	SRR4057087
SRX2046455	SRR4057088
SRX2046456	SRR4057089
SRX2046457	SRR4057090
SRX2046458	SRR4057091
SRX2046459	SRR4057092
SRX2046460	SRR4057093
SRX2046461	SRR4057094
SRX2046462	SRR4057095
SRX2046463	SRR4057096
SRX2046464	SRR4057097
SRX2046465	SRR4057098
SRX2046466	SRR4057099
SRX2046467	SRR4057100
SRX2046468	SRR4057101
SRX2046469	SRR4057102
SRX2046470	SRR4057103
SRX2046471	SRR4057104
SRX2046472	SRR4057105
SRX2046473	SRR4057106
SRX2046474	SRR4057107
SRX2046475	SRR4057108
SRX2046476	SRR4057109
SRX2046477	SRR4057110
SRX2046478	SRR4057111
SRX2046479	SRR4057112
SRX2046480	SRR4057113
SRX2046481	SRR4057114
SRX2046482	SRR4057115
SRX2046483	SRR4057116
SRX2046484	SRR4057117
SRX2046485	SRR4057118
SRX2046486	SRR4057119
SRX2046487	SRR4057120
SRX2046488	SRR4057121
SRX2046489	SRR4057122
SRX2046490	SRR4057123
SRX2046491	SRR4057124
SRX2046492	SRR4057125
SRX2046493	SRR4057126
SRX2046494	SRR4057127
SRX2046495	SRR4057128
SRX2046496	SRR4057129
SRX2046497	SRR4057130
SRX2046498	SRR4057131
SRX2046499	SRR4057132
SRX2046500	SRR4057133
SRX2046501	SRR4057134
SRX2046502	SRR4057135
SRX2046503	SRR4057136
SRX2046504	SRR4057137
SRX2046505	SRR4057138
SRX2046506	SRR4057139
SRX2046507	SRR4057140
SRX2046508	SRR4057141
SRX2046509	SRR4057142
SRX2046510	SRR4057143
SRX2046511	SRR4057144
SRX2046512	SRR4057145
SRX2046513	SRR4057146
SRX2046514	SRR4057147
SRX2046515	SRR4057148
SRX2046516	SRR4057149
SRX2046517	SRR4057150
SRX2046518	SRR4057151
SRX2046519	SRR4057152
SRX2046520	SRR4057153
SRX2046521	SRR4057154
SRX2046522	SRR4057155
SRX2046523	SRR4057156
SRX2046524	SRR4057157
SRX2046525	SRR4057158
SRX2046526	SRR4057159
SRX2046527	SRR4057160
SRX2046528	SRR4057161
SRX2046529	SRR4057162
SRX2046530	SRR4057163
SRX2046531	SRR4057164
SRX2046532	SRR4057165
SRX2046533	SRR4057166
SRX2046534	SRR4057167
SRX2046535	SRR4057168
SRX2046536	SRR4057169
SRX2046537	SRR4057170
SRX2046538	SRR4057171
SRX2046539	SRR4057172
SRX2046540	SRR4057173
SRX2046541	SRR4057174
SRX2046542	SRR4057175
SRX2046543	SRR4057176
SRX2046544	SRR4057177
SRX2046545	SRR4057178
SRX2046546	SRR4057179
SRX2046547	SRR4057180
SRX2046548	SRR4057181
SRX2046549	SRR4057182
SRX2046550	SRR4057183
SRX2046551	SRR4057184
SRX2046552	SRR4057185
SRX2046553	SRR4057186
SRX2046554	SRR4057187
SRX2046555	SRR4057188
SRX2046556	SRR4057189
SRX2046557	SRR4057190
SRX2046558	SRR4057191
SRX2046559	SRR4057192
SRX2046560	SRR4057193
SRX2046561	SRR4057194
SRX2046562	SRR4057195
SRX2046563	SRR4057196
SRX2046564	SRR4057197
SRX2046565	SRR4057198
SRX2046566	SRR4057199
SRX2046567	SRR4057200
SRX2046568	SRR4057201
SRX2046569	SRR4057202
SRX2046570	SRR4057203
SRX2046571	SRR4057204
SRX2046572	SRR4057205
SRX2046573	SRR4057206
SRX2046574	SRR4057207
SRX2046575	SRR4057208
SRX2046576	SRR4057209
SRX2046577	SRR4057210
SRX2046578	SRR4057211
SRX2046579	SRR4057212
SRX2046580	SRR4057213
SRX2046581	SRR4057214
SRX2046582	SRR4057215
SRX2046583	SRR4057216
SRX2046584	SRR4057217
SRX2046585	SRR4057218
SRX2046586	SRR4057219
SRX2046587	SRR4057220
SRX2046588	SRR4057221
SRX2046589	SRR4057222
SRX2046590	SRR4057223
SRX2046591	SRR4057224
SRX2046592	SRR4057225
SRX2046593	SRR4057226
SRX2046594	SRR4057227
SRX2046595	SRR4057228
SRX2046596	SRR4057229
SRX2046597	SRR4057230
SRX2046598	SRR4057231
SRX2046599	SRR4057232
SRX2046600	SRR4057233
SRX2046601	SRR4057234
SRX2046602	SRR4057235
SRX2046603	SRR4057236
SRX2046604	SRR4057237
SRX2046605	SRR4057238
SRX2046606	SRR4057239
SRX2046607	SRR4057240
SRX2046608	SRR4057241
SRX2046609	SRR4057242
SRX2046610	SRR4057243
SRX2046611	SRR4057244
SRX2046612	SRR4057245
SRX2046613	SRR4057246
SRX2046614	SRR4057247
SRX2046615	SRR4057248
SRX2046616	SRR4057249
SRX2046617	SRR4057250
SRX2046618	SRR4057251
SRX2046619	SRR4057252
SRX2046620	SRR4057253
SRX2046621	SRR4057254
SRX2046622	SRR4057255
SRX2046623	SRR4057256
SRX2046624	SRR4057257
SRX2046625	SRR4057258
SRX2046626	SRR4057259
SRX2046627	SRR4057260
SRX2046628	SRR4057261
SRX2046629	SRR4057262
SRX2046630	SRR4057263
SRX2046631	SRR4057264
SRX2046632	SRR4057265
SRX2046633	SRR4057266
SRX2046634	SRR4057267
SRX2046635	SRR4057268
SRX2046636	SRR4057269
SRX2046637	SRR4057270
SRX2046638	SRR4057271
SRX2046639	SRR4057272
SRX2046640	SRR4057273
SRX2046641	SRR4057274
SRX2046642	SRR4057275
SRX2046643	SRR4057276
SRX2046644	SRR4057277
SRX2046645	SRR4057278
SRX2046646	SRR4057279
SRX2046647	SRR4057280
SRX2046648	SRR4057281
SRX2046649	SRR4057282
SRX2046650	SRR4057283
SRX2046651	SRR4057284
SRX2046652	SRR4057285
SRX2046653	SRR4057286
SRX2046654	SRR4057287
SRX2046655	SRR4057288
SRX2046656	SRR4057289
SRX2046657	SRR4057290
SRX2046658	SRR4057291
SRX2046659	SRR4057292
SRX2046660	SRR4057293
SRX2046661	SRR4057294
SRX2046662	SRR4057295
SRX2046663	SRR4057296
SRX2046664	SRR4057297
SRX2046665	SRR4057298
SRX2046666	SRR4057299
SRX2046667	SRR4057300
SRX2046668	SRR4057301
SRX2046669	SRR4057302
SRX2046670	SRR4057303
SRX2046671	SRR4057304
SRX2046672	SRR4057305
SRX2046673	SRR4057306
SRX2046674	SRR4057307
SRX2046675	SRR4057308
SRX2046676	SRR4057309
SRX2046677	SRR4057310
SRX2046678	SRR4057311
SRX2046679	SRR4057312
SRX2046680	SRR4057313
SRX2046681	SRR4057314
SRX2046682	SRR4057315
SRX2046683	SRR4057316
SRX2046684	SRR4057317
SRX2046685	SRR4057318
SRX2046686	SRR4057319
SRX2046687	SRR4057320
SRX2046688	SRR4057321
SRX2046689	SRR4057322
SRX2046690	SRR4057323
SRX2046691	SRR4057324
SRX2046692	SRR4057325
SRX2046693	SRR4057326
SRX2046694	SRR4057327
SRX2046695	SRR4057328
SRX2046696	SRR4057329
SRX2046697	SRR4057330
SRX2046698	SRR4057331
SRX2046699	SRR4057332
SRX2046700	SRR4057333
SRX2046701	SRR4057334
SRX2046702	SRR4057335
SRX2046703	SRR4057336
SRX2046704	SRR4057337
SRX2046705	SRR4057338
SRX2046706	SRR4057339
SRX2046707	SRR4057340
SRX2046708	SRR4057341
SRX2046709	SRR4057342
SRX2046710	SRR4057343
SRX2046711	SRR4057344
SRX2046712	SRR4057345
SRX2046713	SRR4057346
SRX2046714	SRR4057347
SRX2046715	SRR4057348
SRX2046716	SRR4057349
SRX2046717	SRR4057350
SRX2046718	SRR4057351
SRX2046719	SRR4057352
SRX2046720	SRR4057353
SRX2046721	SRR4057354
SRX2046722	SRR4057355
SRX2046723	SRR4057356
SRX2046724	SRR4057357
SRX2046725	SRR4057358
SRX2046726	SRR4057359
SRX2046727	SRR4057360
SRX2046728	SRR4057361
SRX2046729	SRR4057362
SRX2046730	SRR4057363
SRX2046731	SRR4057364
SRX2046732	SRR4057365
SRX2046733	SRR4057366
SRX2046734	SRR4057367
SRX2046735	SRR4057368
SRX2046736	SRR4057369
SRX2046737	SRR4057370
SRX2046738	SRR4057371
SRX2046739	SRR4057372
SRX2046740	SRR4057373
SRX2046741	SRR4057374
SRX2046742	SRR4057375
SRX2046743	SRR4057376
SRX2046744	SRR4057377
SRX2046745	SRR4057378
SRX2046746	SRR4057379
SRX2046747	SRR4057380
SRX2046748	SRR4057381
SRX2046749	SRR4057382
SRX2046750	SRR4057383
SRX2046751	SRR4057384
SRX2046752	SRR4057385
SRX2046753	SRR4057386
SRX2046754	SRR4057387
SRX2046755	SRR4057388
SRX2046756	SRR4057389
SRX2046757	SRR4057390
SRX2046758	SRR4057391
SRX2046759	SRR4057392
SRX2046760	SRR4057393
SRX2046761	SRR4057394
SRX2046762	SRR4057395
SRX2046763	SRR4057396
SRX2046764	SRR4057397
SRX2046765	SRR4057398
SRX2046766	SRR4057399
SRX2046767	SRR4057400
SRX2046768	SRR4057401
SRX2046769	SRR4057402
SRX2046770	SRR4057403
SRX2046771	SRR4057404
SRX2046772	SRR4057405
SRX2046773	SRR4057406
SRX2046774	SRR4057407
SRX2046775	SRR4057408
SRX2046776	SRR4057409
SRX2046777	SRR4057410
SRX2046778	SRR4057411
SRX2046779	SRR4057412
SRX2046780	SRR4057413
SRX2046781	SRR4057414
SRX2046782	SRR4057415
SRX2046783	SRR4057416
SRX2046784	SRR4057417
SRX2046785	SRR4057418
SRX2046786	SRR4057419
SRX2046787	SRR4057420
SRX2046788	SRR4057421
SRX2046789	SRR4057422
SRX2046790	SRR4057423
SRX2046791	SRR4057424
SRX2046792	SRR4057425
SRX2046793	SRR4057426
SRX2046794	SRR4057427
SRX2046795	SRR4057428
SRX2046796	SRR4057429
SRX2046797	SRR4057430
SRX2046798	SRR4057431
SRX2046799	SRR4057432
SRX2046800	SRR4057433
SRX2046801	SRR4057434
SRX2046802	SRR4057435
SRX2046803	SRR4057436
SRX2046804	SRR4057437
SRX2046805	SRR4057438
SRX2046806	SRR4057439
SRX2046807	SRR4057440
SRX2046808	SRR4057441
SRX2046809	SRR4057442
SRX2046810	SRR4057443
SRX2046811	SRR4057444
SRX2046812	SRR4057445
SRX2046813	SRR4057446
SRX2046814	SRR4057447
SRX2046815	SRR4057448
SRX2046816	SRR4057449
SRX2046817	SRR4057450
SRX2046818	SRR4057451
SRX2046819	SRR4057452
SRX2046820	SRR4057453
SRX2046821	SRR4057454
SRX2046822	SRR4057455
SRX2046823	SRR4057456
SRX2046824	SRR4057457
SRX2046825	SRR4057458
SRX2046826	SRR4057459
SRX2046827	SRR4057460
SRX2046828	SRR4057461
SRX2046829	SRR4057462
SRX2046830	SRR4057463
SRX2046831	SRR4057464
SRX2046832	SRR4057465
SRX2046833	SRR4057466
SRX2046834	SRR4057467
SRX2046835	SRR4057468
SRX2046836	SRR4057469
SRX2046837	SRR4057470
SRX2046838	SRR4057471
SRX2046839	SRR4057472
SRX2046840	SRR4057473
SRX2046841	SRR4057474
SRX2046842	SRR4057475
SRX2046843	SRR4057476
SRX2046844	SRR4057477
SRX2046845	SRR4057478
SRX2046846	SRR4057479
SRX2046847	SRR4057480
SRX2046848	SRR4057481
SRX2046849	SRR4057482
SRX2046850	SRR4057483
SRX2046851	SRR4057484
SRX2046852	SRR4057485
SRX2046853	SRR4057486
SRX2046854	SRR4057487
SRX2046855	SRR4057488
SRX2046856	SRR4057489
SRX2046857	SRR4057490
SRX2046858	SRR4057491
SRX2046859	SRR4057492
SRX2046860	SRR4057493
SRX2046861	SRR4057494
SRX2046862	SRR4057495
SRX2046863	SRR4057496
SRX2046864	SRR4057497
SRX2046865	SRR4057498
SRX2046866	SRR4057499
SRX2046867	SRR4057500
SRX2046868	SRR4057501
SRX2046869	SRR4057502
SRX2046870	SRR4057503
SRX2046871	SRR4057504
SRX2046872	SRR4057505
SRX2046873	SRR4057506
SRX2046874	SRR4057507
SRX2046875	SRR4057508
SRX2046876	SRR4057509
SRX2046877	SRR4057510
SRX2046878	SRR4057511
SRX2046879	SRR4057512
SRX2046880	SRR4057513
SRX2046881	SRR4057514
SRX2046882	SRR4057515
SRX2046883	SRR4057516
SRX2046884	SRR4057517
SRX2046885	SRR4057518
SRX2046886	SRR4057519
SRX2046887	SRR4057520
SRX2046888	SRR4057521
SRX2046889	SRR4057522
SRX2046890	SRR4057523
SRX2046891	SRR4057524
SRX2046892	SRR4057525
SRX2046893	SRR4057526
SRX2046894	SRR4057527
SRX2046895	SRR4057528
SRX2046896	SRR4057529
SRX2046897	SRR4057530
SRX2046898	SRR4057531
SRX2046899	SRR4057532
SRX2046900	SRR4057533
SRX2046901	SRR4057534
SRX2046902	SRR4057535
SRX2046903	SRR4057536
SRX2046904	SRR4057537
SRX2046905	SRR4057538
SRX2046906	SRR4057539
SRX2046907	SRR4057540
SRX2046908	SRR4057541
SRX2046909	SRR4057542
SRX2046910	SRR4057543
SRX2046911	SRR4057544
SRX2046912	SRR4057545
SRX2046913	SRR4057546
SRX2046914	SRR4057547
SRX2046915	SRR4057548
SRX2046916	SRR4057549
SRX2046917	SRR4057550
SRX2046918	SRR4057551
SRX2046919	SRR4057552
SRX2046920	SRR4057553
SRX2046921	SRR4057554
SRX2046922	SRR4057555
SRX2046923	SRR4057556
SRX2046924	SRR4057557
SRX2046925	SRR4057558
SRX2046926	SRR4057559
SRX2046927	SRR4057560
SRX2046928	SRR4057561
SRX2046929	SRR4057562
SRX2046930	SRR4057563
SRX2046931	SRR4057564
SRX2046932	SRR4057565
SRX2046933	SRR4057566
SRX2046934	SRR4057567
SRX2046935	SRR4057568
SRX2046936	SRR4057569
SRX2046937	SRR4057570
SRX2046938	SRR4057571
SRX2046939	SRR4057572
SRX2046940	SRR4057573
SRX2046941	SRR4057574
SRX2046942	SRR4057575
SRX2046943	SRR4057576
SRX2046944	SRR4057577
SRX2046945	SRR4057578
SRX2046946	SRR4057579
SRX2046947	SRR4057580
SRX2046948	SRR4057581
SRX2046949	SRR4057582
SRX2046950	SRR4057583
SRX2046951	SRR4057584
SRX2046952	SRR4057585
SRX2046953	SRR4057586
SRX2046954	SRR4057587
SRX2046955	SRR4057588
SRX2046956	SRR4057589
SRX2046957	SRR4057590
SRX2046958	SRR4057591
SRX2046959	SRR4057592
SRX2046960	SRR4057593
SRX2046961	SRR4057594
SRX2046962	SRR4057595
SRX2046963	SRR4057596
SRX2046964	SRR4057597
SRX2046965	SRR4057598
SRX2046966	SRR4057599
SRX2046967	SRR4057600
SRX2046968	SRR4057601
SRX2046969	SRR4057602
SRX2046970	SRR4057603
SRX2046971	SRR4057604
SRX2046972	SRR4057605
SRX2046973	SRR4057606
SRX2046974	SRR4057607
SRX2046975	SRR4057608
SRX2046976	SRR4057609
SRX2046977	SRR4057610
SRX2046978	SRR4057611
SRX2046979	SRR4057612
SRX2046980	SRR4057613
SRX2046981	SRR4057614
SRX2046982	SRR4057615
SRX2046983	SRR4057616
SRX2046984	SRR4057617
SRX2046985	SRR4057618
SRX2046986	SRR4057619
SRX2046987	SRR4057620
SRX2046988	SRR4057621
SRX2046989	SRR4057622
SRX2046990	SRR4057623
SRX2046991	SRR4057624
SRX2046992	SRR4057625
SRX2046993	SRR4057626
SRX2046994	SRR4057627
SRX2046995	SRR4057628
SRX2046996	SRR4057629
SRX2046997	SRR4057630
SRX2046998	SRR4057631
SRX2046999	SRR4057632
SRX2047000	SRR4057633
SRX2047001	SRR4057634
SRX2047002	SRR4057635
SRX2047003	SRR4057636
SRX2047004	SRR4057637
SRX2047005	SRR4057638
SRX2047006	SRR4057639
SRX2047007	SRR4057640
SRX2047008	SRR4057641
SRX2047009	SRR4057642
SRX2047010	SRR4057643
SRX2047011	SRR4057644
SRX2047012	SRR4057645
SRX2047013	SRR4057646
SRX2047014	SRR4057647
SRX2047015	SRR4057648
SRX2047016	SRR4057649
SRX2047017	SRR4057650
SRX2047018	SRR4057651
SRX2047019	SRR4057652
SRX2047020	SRR4057653
SRX2047021	SRR4057654
SRX2047022	SRR4057655
SRX2047023	SRR4057656
SRX2047024	SRR4057657
SRX2047025	SRR4057658
SRX2047026	SRR4057659
SRX2047027	SRR4057660
SRX2047028	SRR4057661
SRX2047029	SRR4057662
SRX2047030	SRR4057663
SRX2047031	SRR4057664
SRX2047032	SRR4057665
SRX2047033	SRR4057666
SRX2047034	SRR4057667
SRX2047035	SRR4057668
SRX2047036	SRR4057669
SRX2047037	SRR4057670
SRX2047038	SRR4057671
SRX2047039	SRR4057672
SRX2047040	SRR4057673
SRX2047041	SRR4057674
SRX2047042	SRR4057675
SRX2047043	SRR4057676
SRX2047044	SRR4057677
SRX2047045	SRR4057678
SRX2047046	SRR4057679
SRX2047047	SRR4057680
SRX2047048	SRR4057681
SRX2047049	SRR4057682
SRX2047050	SRR4057683
SRX2047051	SRR4057684
SRX2047052	SRR4057685
SRX2047053	SRR4057686
SRX2047054	SRR4057687
SRX2047055	SRR4057688
SRX2047056	SRR4057689
SRX2047057	SRR4057690
SRX2047058	SRR4057691
SRX2047059	SRR4057692
SRX2047060	SRR4057693
SRX2047061	SRR4057694
SRX2047062	SRR4057695
SRX2047063	SRR4057696
SRX2047064	SRR4057697
SRX2047065	SRR4057698
SRX2047066	SRR4057699
SRX2047067	SRR4057700
SRX2047068	SRR4057701
SRX2047069	SRR4057702
SRX2047070	SRR4057703
SRX2047071	SRR4057704
SRX2047072	SRR4057705
SRX2047073	SRR4057706
SRX2047074	SRR4057707
SRX2047075	SRR4057708
SRX2047076	SRR4057709
SRX2047077	SRR4057710
SRX2047078	SRR4057711
SRX2047079	SRR4057712
SRX2047080	SRR4057713
SRX2047081	SRR4057714
SRX2047082	SRR4057715
SRX2047083	SRR4057716
SRX2047084	SRR4057717
SRX2047085	SRR4057718
SRX2047086	SRR4057719
SRX2047087	SRR4057720
SRX2047088	SRR4057721
SRX2047089	SRR4057722
SRX2047090	SRR4057723
SRX2047091	SRR4057724
SRX2047092	SRR4057725
SRX2047093	SRR4057726
SRX2047094	SRR4057727
SRX2047095	SRR4057728
SRX2047096	SRR4057729
SRX2047097	SRR4057730
SRX2047098	SRR4057731
SRX2047099	SRR4057732
SRX2047100	SRR4057733
SRX2047101	SRR4057734
SRX2047102	SRR4057735
SRX2047103	SRR4057736
SRX2047104	SRR4057737
SRX2047105	SRR4057738
SRX2047106	SRR4057739
SRX2047107	SRR4057740
SRX2047108	SRR4057741
SRX2047109	SRR4057742
SRX2047110	SRR4057743
SRX2047111	SRR4057744
SRX2047112	SRR4057745
SRX2047113	SRR4057746
SRX2047114	SRR4057747
SRX2047115	SRR4057748
SRX2047116	SRR4057749
SRX2047117	SRR4057750
SRX2047118	SRR4057751
SRX2047119	SRR4057752
SRX2047120	SRR4057753
SRX2047121	SRR4057754
SRX2047122	SRR4057755
SRX2047123	SRR4057756
SRX2047124	SRR4057757
SRX2047125	SRR4057758
SRX2047126	SRR4057759
SRX2047127	SRR4057760
SRX2047128	SRR4057761
SRX2047129	SRR4057762
SRX2047130	SRR4057763
SRX2047131	SRR4057764
SRX2047132	SRR4057765
SRX2047133	SRR4057766
SRX2047134	SRR4057767
SRX2047135	SRR4057768
SRX2047136	SRR4057769
SRX2047137	SRR4057770
SRX2047138	SRR4057771
SRX2047139	SRR4057772
SRX2047140	SRR4057773
SRX2047141	SRR4057774
SRX2047142	SRR4057775
SRX2047143	SRR4057776
SRX2047144	SRR4057777
SRX2047145	SRR4057778
SRX2047146	SRR4057779
SRX2047147	SRR4057780
SRX2047148	SRR4057781
SRX2047149	SRR4057782
SRX2047150	SRR4057783
SRX2047151	SRR4057784
SRX2047152	SRR4057785
SRX2047153	SRR4057786
SRX2047154	SRR4057787
SRX2047155	SRR4057788
SRX2047156	SRR4057789
SRX2047157	SRR4057790
SRX2047158	SRR4057791
SRX2047159	SRR4057792
SRX2047160	SRR4057793
SRX2047161	SRR4057794
SRX2047162	SRR4057795
SRX2047163	SRR4057796
SRX2047164	SRR4057797
SRX2047165	SRR4057798
SRX2047166	SRR4057799
SRX2047167	SRR4057800
SRX2047168	SRR4057801
SRX2047169	SRR4057802
SRX2047170	SRR4057803
SRX2047171	SRR4057804
SRX2047172	SRR4057805
SRX2047173	SRR4057806
SRX2047174	SRR4057807
SRX2047175	SRR4057808
SRX2047176	SRR4057809
SRX2047177	SRR4057810
SRX2047178	SRR4057811
SRX2047179	SRR4057812
SRX2047180	SRR4057813
SRX2047181	SRR4057814
SRX2047182	SRR4057815
SRX2047183	SRR4057816
SRX2047184	SRR4057817
SRX2047185	SRR4057818
SRX2047186	SRR4057819
SRX2047187	SRR4057820
SRX2047188	SRR4057821
SRX2047189	SRR4057822
SRX2047190	SRR4057823
SRX2047191	SRR4057824
SRX2047192	SRR4057825
SRX2047193	SRR4057826
SRX2047194	SRR4057827
SRX2047195	SRR4057828
SRX2047196	SRR4057829
SRX2047197	SRR4057830
SRX2047198	SRR4057831
SRX2047199	SRR4057832
SRX2047200	SRR4057833
SRX2047201	SRR4057834
SRX2047202	SRR4057835
SRX2047203	SRR4057836
SRX2047204	SRR4057837
SRX2047205	SRR4057838
SRX2047206	SRR4057839
SRX2047207	SRR4057840
SRX2047208	SRR4057841
SRX2047209	SRR4057842
SRX2047210	SRR4057843
SRX2047211	SRR4057844
SRX2047212	SRR4057845
SRX2047213	SRR4057846
SRX2047214	SRR4057847
SRX2047215	SRR4057848
SRX2047216	SRR4057849
SRX2047217	SRR4057850
SRX2047218	SRR4057851
SRX2047219	SRR4057852
SRX2047220	SRR4057853
SRX2047221	SRR4057854
SRX2047222	SRR4057855
SRX2047223	SRR4057856
SRX2047224	SRR4057857
SRX2047225	SRR4057858
SRX2047226	SRR4057859
SRX2047227	SRR4057860
SRX2047228	SRR4057861
SRX2047229	SRR4057862
SRX2047230	SRR4057863
SRX2047231	SRR4057864
SRX2047232	SRR4057865
SRX2047233	SRR4057866
SRX2047234	SRR4057867
SRX2047235	SRR4057868
SRX2047236	SRR4057869
SRX2047237	SRR4057870
SRX2047238	SRR4057871
SRX2047239	SRR4057872
SRX2047240	SRR4057873
SRX2047241	SRR4057874
SRX2047242	SRR4057875
SRX2047243	SRR4057876
SRX2047244	SRR4057877
SRX2047245	SRR4057878
SRX2047246	SRR4057879
SRX2047247	SRR4057880
SRX2047248	SRR4057881
SRX2047249	SRR4057882
SRX2047250	SRR4057883
SRX2047251	SRR4057884
SRX2047252	SRR4057885
SRX2047253	SRR4057886
SRX2047254	SRR4057887
SRX2047255	SRR4057888
SRX2047256	SRR4057889
SRX2047257	SRR4057890
SRX2047258	SRR4057891
SRX2047259	SRR4057892
SRX2047260	SRR4057893
SRX2047261	SRR4057894
SRX2047262	SRR4057895
SRX2047263	SRR4057896
SRX2047264	SRR4057897
SRX2047265	SRR4057898
SRX2047266	SRR4057899
SRX2047267	SRR4057900
SRX2047268	SRR4057901
SRX2047269	SRR4057902
SRX2047270	SRR4057903
SRX2047271	SRR4057904
SRX2047272	SRR4057905
SRX2047273	SRR4057906
SRX2047274	SRR4057907
SRX2047275	SRR4057908
SRX2047276	SRR4057909
SRX2047277	SRR4057910
SRX2047278	SRR4057911
SRX2047279	SRR4057912
SRX2047280	SRR4057913
SRX2047281	SRR4057914
SRX2047282	SRR4057915
SRX2047283	SRR4057916
SRX2047284	SRR4057917
SRX2047285	SRR4057918
SRX2047286	SRR4057919
SRX2047287	SRR4057920
SRX2047288	SRR4057921
SRX2047289	SRR4057922
SRX2047290	SRR4057923
SRX2047291	SRR4057924
SRX2047292	SRR4057925
SRX2047293	SRR4057926
SRX2047294	SRR4057927
SRX2047295	SRR4057928
SRX2047296	SRR4057929
SRX2047297	SRR4057930
SRX2047298	SRR4057931
SRX2047299	SRR4057932
SRX2047300	SRR4057933
SRX2047301	SRR4057934
SRX2047302	SRR4057935
SRX2047303	SRR4057936
SRX2047304	SRR4057937
SRX2047305	SRR4057938
SRX2047306	SRR4057939
SRX2047307	SRR4057940
SRX2047308	SRR4057941
SRX2047309	SRR4057942
SRX2047310	SRR4057943
SRX2047311	SRR4057944
SRX2047312	SRR4057945
SRX2047313	SRR4057946
SRX2047314	SRR4057947
SRX2047315	SRR4057948
SRX2047316	SRR4057949
SRX2047317	SRR4057950
SRX2047318	SRR4057951
SRX2047319	SRR4057952
SRX2047320	SRR4057953
SRX2047321	SRR4057954
SRX2047322	SRR4057955
SRX2047323	SRR4057956
SRX2047324	SRR4057957
SRX2047325	SRR4057958
SRX2047326	SRR4057959
SRX2047327	SRR4057960
SRX2047328	SRR4057961
SRX2047329	SRR4057962
SRX2047330	SRR4057963
SRX2047331	SRR4057964
SRX2047332	SRR4057965
SRX2047333	SRR4057966
SRX2047334	SRR4057967
SRX2047335	SRR4057968
SRX2047336	SRR4057969
SRX2047337	SRR4057970
SRX2047338	SRR4057971
SRX2047339	SRR4057972
SRX2047340	SRR4057973
SRX2047341	SRR4057974
SRX2047342	SRR4057975
SRX2047343	SRR4057976
SRX2047344	SRR4057977
SRX2047345	SRR4057978
SRX2047346	SRR4057979
SRX2047347	SRR4057980
SRX2047348	SRR4057981
SRX2047349	SRR4057982
SRX2047350	SRR4057983
SRX2047351	SRR4057984
SRX2047352	SRR4057985
SRX2047353	SRR4057986
SRX2047354	SRR4057987
SRX2047355	SRR4057988
SRX2047356	SRR4057989
SRX2047357	SRR4057990
SRX2047358	SRR4057991
SRX2047359	SRR4057992
SRX2047360	SRR4057993
SRX2047361	SRR4057994
SRX2047362	SRR4057995
SRX2047363	SRR4057996
SRX2047364	SRR4057997
SRX2047365	SRR4057998
SRX2047366	SRR4057999
SRX2047367	SRR4058000
SRX2047368	SRR4058001
SRX2047369	SRR4058002
SRX2047370	SRR4058003
SRX2047371	SRR4058004
SRX2047372	SRR4058005
SRX2047373	SRR4058006
SRX2047374	SRR4058007
SRX2047375	SRR4058008
SRX2047376	SRR4058009
SRX2047377	SRR4058010
SRX2047378	SRR4058011
SRX2047379	SRR4058012
SRX2047380	SRR4058013
SRX2047381	SRR4058014
SRX2047382	SRR4058015
SRX2047383	SRR4058016
SRX2047384	SRR4058017
SRX2047385	SRR4058018
SRX2047386	SRR4058019
SRX2047387	SRR4058020
SRX2047388	SRR4058021
SRX2047389	SRR4058022
SRX2047390	SRR4058023
SRX2047391	SRR4058024
SRX2047392	SRR4058025
SRX2047393	SRR4058026
SRX2047394	SRR4058027
SRX2047395	SRR4058028
SRX2047396	SRR4058029
SRX2047397	SRR4058030
SRX2047398	SRR4058031
SRX2047399	SRR4058032
SRX2047400	SRR4058033
SRX2047401	SRR4058034
SRX2047402	SRR4058035
SRX2047403	SRR4058036
SRX2047404	SRR4058037
SRX2047405	SRR4058038
SRX2047406	SRR4058039
SRX2047407	SRR4058040
SRX2047408	SRR4058041
SRX2047409	SRR4058042
SRX2047410	SRR4058043
SRX2047411	SRR4058044
SRX2047412	SRR4058045
SRX2047413	SRR4058046
SRX2047414	SRR4058047
SRX2047415	SRR4058048
SRX2047416	SRR4058049
SRX2047417	SRR4058050
SRX2047418	SRR4058051
SRX2047419	SRR4058052
SRX2047420	SRR4058053
SRX2047421	SRR4058054
SRX2047422	SRR4058055
SRX2047423	SRR4058056
SRX2047424	SRR4058057
SRX2047425	SRR4058058
SRX2047426	SRR4058059
SRX2047427	SRR4058060
SRX2047428	SRR4058061
SRX2047429	SRR4058062
SRX2047430	SRR4058063
SRX2047431	SRR4058064
